date,close,rate,mean,pos,neg,neu
2023/9/26,149.05,0.1142,0.6,1,0,0
2023/9/27,149.63,0,0,0,0,0
2023/9/28,149.29,0,0,0,0,0
2023/9/29,149.35,0,0,0,0,0
2023/10/2,149.85,0,0,0,0,0
2023/10/3,149.02,0,0,0,0,0
2023/10/4,149.12,0,0,0,0,0
2023/10/5,148.5,0,0,0,0,0
2023/10/6,149.32,0,0,0,0,0
2023/10/9,148.5,0,0,0,0,0
2023/10/10,148.7,0,0,0,0,0
2023/10/11,149.15,0,0,0,0,0
2023/10/12,149.8,0,0,0,0,0
2023/10/13,149.55,0,0,0,0,0
2023/10/16,149.5,0,0,0,0,0
2023/10/17,149.8,0,0,0,0,0
2023/10/18,149.92,0,0,0,0,0
2023/10/19,149.78,0,0,0,0,0
2023/10/20,149.84,0,0,0,0,0
2023/10/23,149.7,0,0,0,0,0
2023/10/24,149.91,0,0,0,0,0
2023/10/25,150.21,0,0,0,0,0
2023/10/26,150.38,0,0,0,0,0
2023/10/27,149.6,0,0,0,0,0
2023/10/30,149.1,0,0,0,0,0
2023/10/31,151.67,1.7237,0.8,1,0,0
2023/11/1,150.95,-0.4747,-0.5,0,1,0
2023/11/2,150.44,-0.3379,-0.4,0,1,0
2023/11/3,149.37,-0.7112,-0.5,0,1,0
2023/11/6,150.07,0,0,0,0,0
2023/11/7,150.34,0.1799,0.3,1,0,0
2023/11/8,150.97,0,0,0,0,0
2023/11/9,151.34,0.2451,0.5,1,0,0
2023/11/10,151.5,0,0,0,0,0
2023/11/13,151.71,0,0,0,0,0
2023/11/14,150.38,-0.8767,-0.3,0,1,0
2023/11/15,151.35,0.645,0.5,1,0,0
2023/11/16,150.71,0,0,0,0,0
2023/11/17,149.62,-0.7232,-0.5,0,1,0
2023/11/20,148.36,-0.8421,-0.7,0,1,0
2023/11/21,148.39,0.0202,-0.3,0,1,0
2023/11/22,149.53,0.7682,0.3,1,0,0
2023/11/23,149.56,0.0201,-0.2,0,1,0
2023/11/24,149.44,0,0,0,0,0
2023/11/27,148.67,0,0,0,0,0
2023/11/28,147.48,-0.8004,-0.3,0,1,0
2023/11/29,147.24,-0.1627,-0.4,0,1,0
2023/11/30,148.19,0.6452,0.3,1,0,0
2023/12/1,146.81,-0.9312,-0.3,0,1,0
2023/12/4,147.2,0,0,0,0,0
2023/12/5,147.15,0,0,0,0,0
2023/12/6,147.31,0,0,0,0,0
2023/12/7,144.12,-2.1655,-0.9,0,1,0
2023/12/8,144.93,0.562,-1,0,1,0
2023/12/11,146.16,0.8487,0.7,1,0,0
2023/12/12,145.43,-0.4995,-0.4,0,1,0
2023/12/13,142.88,0,0,0,0,0
2023/12/14,141.87,-0.7069,-0.8,0,1,0
2023/12/15,142.15,0,0,0,0,0
2023/12/18,142.74,0,0,0,0,0
2023/12/19,143.82,0.7566,0.7,1,0,0
2023/12/20,143.56,0,0,0,0,0
2023/12/21,142.1,-1.017,-0.7,0,1,0
2023/12/22,142.41,0,0,0,0,0
2023/12/25,142.34,0,0,0,0,0
2023/12/26,142.38,0,0,0,0,0
2023/12/27,141.83,0,0,0,0,0
2023/12/28,141.39,-0.3102,-0.3,0,1,0
2023/12/29,141.06,0,0,0,0,0
2024/1/1,140.87,0,0,0,0,0
2024/1/2,141.98,0.788,0.4,1,0,0
2024/1/3,143.29,0.9227,0.6,1,0,0
2024/1/4,144.62,0.9282,0.65,1,0,0
2024/1/5,144.65,0.0207,0.2,1,0,0
2024/1/8,144.22,-0.2973,-0.4,0,1,0
2024/1/9,144.47,0.1733,-0.3,0,1,0
2024/1/10,145.73,0.8722,0.3,1,0,0
2024/1/11,145.28,-0.3088,0.6,1,0,0
2024/1/12,144.9,-0.2616,-0.3,0,1,0
2024/1/15,145.73,0.5728,0.3,1,0,0
2024/1/16,147.18,0.995,0.4,1,0,0
2024/1/17,148.15,0.6591,0.65,1,0,0
2024/1/18,148.15,0,0,0,0,0
2024/1/19,148.14,0,0,0,0,0
2024/1/22,148.09,0,0,0,0,0
2024/1/23,148.36,0,0,0,0,0
2024/1/24,147.5,-0.5797,-0.6,0,1,0
2024/1/25,147.65,0,0,0,0,0
2024/1/26,148.16,0.3454,0.2,1,0,0
2024/1/29,147.49,-0.4522,-0.1,0,1,0
2024/1/30,147.6,0.0746,-0.3,0,1,0
2024/1/31,146.88,-0.4878,-0.3,0,1,0
2024/2/1,146.42,-0.3132,-0.7,0,1,0
2024/2/2,148.37,1.3318,0.6,1,0,0
2024/2/5,148.67,0.2022,0.5,1,0,0
2024/2/6,147.94,0,0,0,0,0
2024/2/7,148.18,0.1622,-0.3,0,1,0
2024/2/8,149.31,0.7626,0.6,1,0,0
2024/2/9,149.3,0,0,0,0,0
2024/2/12,149.34,0,0,0,0,0
2024/2/13,150.79,0,0,0,0,0
2024/2/14,150.55,0,0,0,0,0
2024/2/15,149.91,0,0,0,0,0
2024/2/16,150.21,0,0,0,0,0
2024/2/19,150.11,0,0,0,0,0
2024/2/20,149.99,-0.0799,-0.1,0,1,0
2024/2/21,150.28,0,0,0,0,0
2024/2/22,150.51,0.153,-0.1,0,1,0
2024/2/23,150.5,0,0,0,0,0
2024/2/26,150.69,0,0,0,0,0
2024/2/27,150.5,-0.1261,-0.1,0,1,0
2024/2/28,150.67,0,0,0,0,0
2024/2/29,149.98,-0.458,-0.3,0,1,0
2024/3/1,150.11,0.0867,-0.3,0,1,0
2024/3/4,150.51,0,0,0,0,0
2024/3/5,150.04,0,0,0,0,0
2024/3/6,149.37,0,0,0,0,0
2024/3/7,148.03,-0.8971,-0.65,0,1,0
2024/3/8,147.07,-0.6485,-0.4,0,1,0
2024/3/11,146.94,0,0,0,0,0
2024/3/12,147.68,0.5036,0.1,1,0,0
2024/3/13,147.74,0,0,0,0,0
