date,close,rate,mean,pos,neg,neu
2023/12/22,1.27,0.0946,-0.01,0,1,0
2023/12/25,1.2689,-0.0866,0,0,0,0
2023/12/26,1.2726,0.2916,0,0,0,0
2023/12/27,1.2794,0.5343,-0.02,0,1,0
2023/12/28,1.273,-0.5002,0.6,1,0,0
2023/12/29,1.2729,-0.0079,0.12,1,0,0
2024/1/1,1.2723,-0.0471,0,0,0,0
2024/1/2,1.2614,-0.8567,0.09,1,0,0
2024/1/3,1.2662,0.3805,0.2,1,0,0
2024/1/4,1.2679,0.1343,0.5,1,0,0
2024/1/5,1.2716,0.2918,0.5,1,0,0
2024/1/8,1.2747,0.2438,0,0,0,0
2024/1/9,1.2705,-0.3295,0,0,0,0
2024/1/10,1.2739,0.2676,-0.04,0,1,0
2024/1/11,1.276,0.1648,-0.03,0,1,0
2024/1/12,1.2751,-0.0705,0.3,1,0,0
2024/1/15,1.2725,-0.2039,0,0,0,0
2024/1/16,1.2636,-0.6994,-0.05,0,1,0
2024/1/17,1.2672,0.2849,0.4,1,0,0
2024/1/18,1.2705,0.2604,0.19,1,0,0
2024/1/19,1.27,-0.0394,-0.03,0,1,0
2024/1/22,1.2706,0.0472,0,0,0,0
2024/1/23,1.2687,-0.1495,0,0,0,0
2024/1/24,1.2723,0.2838,0,0,0,0
2024/1/25,1.2708,-0.1179,0,0,0,0
2024/1/26,1.2702,-0.0472,0,0,0,0
2024/1/29,1.2707,0.0394,0,0,0,0
2024/1/30,1.2697,-0.0787,0,0,0,0
2024/1/31,1.2685,-0.0945,0,0,0,0
2024/2/1,1.2742,0.4493,0,0,0,0
2024/2/2,1.263,-0.879,0,0,0,0
2024/2/5,1.2532,-0.7759,-0.05,0,1,0
2024/2/6,1.2597,0.5187,0,0,0,0
2024/2/7,1.2625,0.2223,0.5,1,0,0
2024/2/8,1.2616,-0.0713,0,0,0,0
2024/2/9,1.2619,0.0238,0.3,1,0,0
2024/2/12,1.2626,0.0555,0,0,0,0
2024/2/13,1.2589,-0.293,0.2,1,0,0
2024/2/14,1.2565,-0.1906,0.07,1,0,0
2024/2/15,1.26,0.2786,-0.02,0,1,0
2024/2/16,1.2598,-0.0159,0.2,1,0,0
2024/2/19,1.2593,-0.0397,0,0,0,0
2024/2/20,1.2618,0.1985,0.6,1,0,0
2024/2/21,1.2634,0.1268,0,0,0,0
2024/2/22,1.2659,0.1979,0.48,1,0,0
2024/2/23,1.2679,0.158,0,0,0,0
2024/2/26,1.2682,0.0237,0,0,0,0
2024/2/27,1.2683,0.0079,0.2,1,0,0
2024/2/28,1.2661,-0.1735,0,0,0,0
2024/2/29,1.2623,-0.3001,0,0,0,0
2024/3/1,1.265,0.2139,-0.02,0,1,0
2024/3/4,1.269,0.3162,0.36,1,0,0
2024/3/5,1.2703,0.1024,0.1,1,0,0
2024/3/6,1.2729,0.2047,0,0,0,0
2024/3/7,1.2806,0.6049,0,0,0,0
2024/3/8,1.2857,0.3983,0.57,1,0,0
2024/3/11,1.2812,-0.35,-0.04,0,1,0
2024/3/12,1.2791,-0.1639,-0.05,0,1,0
2024/3/13,1.2796,0.0391,0.06,1,0,0
2024/3/14,1.2751,-0.3517,0,0,0,0
2024/3/15,1.2739,-0.0941,0,0,0,0
2024/3/18,1.2727,-0.0942,0,0,0,0
2024/3/19,1.272,-0.055,0,0,0,0
2024/3/20,1.2784,0.5031,0,0,0,0
2024/3/21,1.2656,-1.0013,0,0,0,0
2024/3/22,1.2601,-0.4346,0,0,0,0
2024/3/25,1.2634,0.2619,0,0,0,0
2024/3/26,1.2625,-0.0712,0,0,0,0
2024/3/27,1.2638,0.103,0,0,0,0
2024/3/28,1.2622,-0.1266,0,0,0,0
2024/3/29,1.2623,0.0079,0,0,0,0
2024/4/1,1.255,-0.5783,0,0,0,0
2024/4/2,1.2577,0.2151,0,0,0,0
2024/4/3,1.2651,0.5884,0,0,0,0
2024/4/4,1.264,-0.0869,0,0,0,0
2024/4/5,1.2636,-0.0316,0,0,0,0
2024/4/8,1.2652,0.1266,0,0,0,0
2024/4/9,1.2676,0.1897,0,0,0,0
2024/4/10,1.2531,-1.1439,-0.1,0,1,0
2024/4/11,1.255,0.1516,0.19,1,0,0
2024/4/12,1.245,-0.7968,-0.04,0,1,0
2024/4/15,1.2444,-0.0482,0,0,0,0
2024/4/16,1.2424,-0.1607,-0.03,0,1,0
2024/4/17,1.2446,0.1771,0.25,1,0,0
2024/4/18,1.2435,-0.0884,0,0,0,0
2024/4/19,1.2371,-0.5147,0,0,0,0
2024/4/22,1.2349,-0.1778,-0.05,0,1,0
2024/4/23,1.2448,0.8017,0.5,1,0,0
2024/4/24,1.2461,0.1044,0,0,0,0
2024/4/25,1.2513,0.4173,0.3,1,0,0
2024/4/26,1.2489,-0.1918,-0.01,0,1,0
2024/4/29,1.2561,0.5765,0,0,0,0
2024/4/30,1.249,-0.5652,0,0,0,0
2024/5/1,1.2525,0.2802,0,0,0,0
2024/5/2,1.2531,0.0479,0.2,1,0,0
2024/5/3,1.2544,0.1037,0.8,1,0,0
2024/5/6,1.2561,0.1355,0,0,0,0
2024/5/7,1.2504,-0.4538,0,0,0,0
2024/5/8,1.2496,-0.064,0,0,0,0
2024/5/9,1.2522,0.2081,0,0,0,0
2024/5/10,1.2521,-0.008,0,0,0,0
2024/5/13,1.2558,0.2955,0,0,0,0
2024/5/14,1.2588,0.2389,0,0,0,0
2024/5/15,1.2685,0.7706,0,0,0,0
2024/5/16,1.2666,-0.1498,0,0,0,0
2024/5/17,1.2699,0.2605,0,0,0,0
2024/5/20,1.2704,0.0394,0,0,0,0
2024/5/21,1.2707,0.0236,0,0,0,0
2024/5/22,1.2715,0.063,0,0,0,0
2024/5/23,1.2697,-0.1416,0,0,0,0
2024/5/24,1.274,0.3387,-0.02,0,1,0
2024/5/27,1.2767,0.2119,0,0,0,0
2024/5/28,1.276,-0.0548,0.24,1,0,0
2024/5/29,1.2707,-0.4154,0.3,1,0,0
2024/5/30,1.273,0.181,-0.05,0,1,0
2024/5/31,1.2739,0.0707,0,0,0,0
2024/6/3,1.2804,0.5102,-0.03,0,1,0
2024/6/4,1.2763,-0.3202,-0.05,0,1,0
2024/6/5,1.2785,0.1724,0,0,0,0
2024/6/6,1.2788,0.0235,0,0,0,0
2024/6/7,1.2721,-0.5239,0,0,0,0
2024/6/10,1.273,0.0707,-0.02,0,1,0
2024/6/11,1.274,0.0786,-0.01,0,1,0
2024/6/12,1.2796,0.4396,0.7,1,0,0
2024/6/13,1.2759,-0.2892,-0.03,0,1,0
2024/6/14,1.2682,-0.6035,-0.08,0,1,0
2024/6/17,1.2703,0.1656,0,0,0,0
2024/6/18,1.2707,0.0315,0,0,0,0
2024/6/19,1.2717,0.0787,0.2,1,0,0
2024/6/20,1.2655,-0.4875,-0.03,0,1,0
2024/6/21,1.2645,-0.079,0.1,1,0,0
2024/6/24,1.2679,0.2689,0,0,0,0
2024/6/25,1.2683,0.0315,0,0,0,0
2024/6/26,1.262,-0.4967,-0.05,0,1,0
2024/6/27,1.2638,0.1426,0,0,0,0
2024/6/28,1.2642,0.0317,0,0,0,1
2024/7/1,1.2647,0.0396,0.33,1,0,0
2024/7/2,1.2684,0.2926,0,0,0,0
2024/7/3,1.274,0.4415,0.2,1,0,0
2024/7/4,1.2757,0.1334,0,0,0,0
2024/7/5,1.2808,0.3998,0.3,1,0,0
2024/7/8,1.2804,-0.0312,0,0,0,0
2024/7/9,1.2783,-0.164,-0.01,0,1,0
2024/7/10,1.2845,0.485,0.4,1,0,0
2024/7/11,1.2909,0.4982,0.14,1,0,0
2024/7/12,1.2992,0.643,0.5,1,0,0
2024/7/15,1.2966,-0.2001,0,0,0,0
2024/7/16,1.2965,-0.0077,0,0,0,0
2024/7/17,1.3008,0.3317,0.21,1,0,0
2024/7/18,1.2941,-0.5151,0,0,0,0
2024/7/19,1.2919,-0.17,-0.05,0,1,0
2024/7/22,1.2932,0.1006,0,0,0,0
2024/7/23,1.2905,-0.2088,0,0,0,0
2024/7/24,1.2906,0.0077,0,0,0,0
2024/7/25,1.2851,-0.4262,0,0,0,0
2024/7/26,1.2872,0.1634,0,0,0,0
2024/7/29,1.2859,-0.101,0,0,0,0
2024/7/30,1.2834,-0.1944,0,0,0,0
2024/7/31,1.2856,0.1714,0,0,0,0
2024/8/1,1.2739,-0.9101,0,0,0,0
2024/8/2,1.2798,0.4631,0,0,0,0
2024/8/5,1.2773,-0.1953,0,0,0,0
2024/8/6,1.2689,-0.6576,-0.06,0,1,0
2024/8/7,1.2691,0.0158,0,0,0,0
2024/8/8,1.2747,0.4413,0,0,0,0
2024/8/9,1.2759,0.0941,0,0,0,0
2024/8/12,1.2764,0.0392,0,0,0,0
2024/8/13,1.2857,0.7286,0.5,1,0,0
2024/8/14,1.2825,-0.2489,-0.03,0,1,0
2024/8/15,1.2851,0.2027,-0.02,0,1,0
2024/8/16,1.2944,0.7237,0.34,1,0,0
2024/8/19,1.2988,0.3399,0,0,0,0
2024/8/20,1.3029,0.3157,0.3,1,0,0
2024/8/21,1.3092,0.4835,0.3,1,0,0
2024/8/22,1.3088,-0.0306,0.3,1,0,0
2024/8/23,1.3209,0.9245,0,0,0,0
2024/8/26,1.319,-0.1438,0,0,0,0
2024/8/27,1.3255,0.4928,0,0,0,0
2024/8/28,1.319,-0.4904,0,0,0,0
2024/8/29,1.3168,-0.1668,0,0,0,0
2024/8/30,1.3126,-0.319,0,0,0,0
2024/9/2,1.3149,0.1752,0,0,0,0
2024/9/3,1.3111,-0.289,0,0,0,0
2024/9/4,1.3142,0.2364,0,0,0,0
2024/9/5,1.3175,0.2511,0,0,0,0
2024/9/6,1.3123,-0.3947,0,0,0,0
2024/9/9,1.3072,-0.3886,0,0,0,0
2024/9/10,1.3079,0.0535,0.21,1,0,0
2024/9/11,1.3043,-0.2753,-0.05,0,1,0
2024/9/12,1.3123,0.6134,0,0,0,0
2024/9/13,1.3122,-0.0076,0.44,1,0,0
2024/9/16,1.3216,0.7164,0.59,1,0,0
2024/9/17,1.316,-0.4237,-0.01,0,1,0
2024/9/18,1.3212,0.3951,0.3,1,0,0
2024/9/19,1.3284,0.545,0.3,1,0,0
2024/9/20,1.3321,0.2785,0.12,1,0,0
2024/9/23,1.3346,0.1877,-0.05,0,1,0
2024/9/24,1.3412,0.4945,0.3,1,0,0
2024/9/25,1.3323,-0.6636,0.39,1,0,0
2024/9/26,1.3415,0.6905,0,0,0,0
2024/9/27,1.3373,-0.3131,0,0,0,0
2024/9/30,1.337,-0.0224,0,0,0,0
2024/10/1,1.3285,-0.6358,-0.09,0,1,0
2024/10/2,1.3267,-0.1355,0,0,0,1
2024/10/3,1.3124,-1.0779,-0.13,0,1,0
2024/10/4,1.3116,-0.061,0,0,0,0
2024/10/7,1.3083,-0.2516,0,0,0,0
2024/10/8,1.3104,0.1605,0,0,0,0
2024/10/9,1.307,-0.2595,-0.2,0,1,0
2024/10/10,1.3058,-0.0918,0.3,1,0,0
2024/10/11,1.3066,0.0613,0,0,0,0
2024/10/14,1.3059,-0.0536,0,0,0,0
2024/10/15,1.3072,0.0995,0.31,1,0,0
2024/10/16,1.299,-0.6273,-0.06,0,1,0
2024/10/17,1.301,0.154,0,0,0,0
2024/10/18,1.3048,0.2921,0.3,1,0,0
2024/10/21,1.2984,-0.4905,0,0,0,0
2024/10/22,1.2983,-0.0077,-0.02,0,1,0
2024/10/23,1.292,-0.4852,0,0,0,0
2024/10/24,1.2972,0.4025,0,0,0,0
2024/10/25,1.2959,-0.1002,0,0,0,0
2024/10/28,1.2971,0.0926,-0.2,0,1,0
2024/10/29,1.3015,0.3392,0,0,0,0
2024/10/30,1.2962,-0.4072,0,0,0,0
2024/10/31,1.2898,-0.4938,0,0,0,0
2024/11/1,1.2926,0.2171,0,0,0,0
2024/11/4,1.2957,0.2398,0,0,0,0
2024/11/5,1.3041,0.6483,0,0,0,0
2024/11/6,1.2878,-1.2499,0,0,0,0
2024/11/7,1.2986,0.8386,0.94,1,0,0
2024/11/8,1.2921,-0.5005,0,0,0,0
2024/11/11,1.2869,-0.4024,0,0,0,0
2024/11/12,1.2747,-0.948,-0.05,0,1,0
2024/11/13,1.2703,-0.3452,-0.1,0,1,0
2024/11/14,1.2665,-0.2991,-0.04,0,1,0
2024/11/15,1.2617,-0.379,-0.04,0,1,0
2024/11/18,1.2676,0.4676,0,0,0,0
2024/11/19,1.2682,0.0473,0,0,0,0
2024/11/20,1.265,-0.2523,0,0,0,0
2024/11/21,1.2586,-0.5059,0,0,0,0
2024/11/22,1.2531,-0.437,0,0,0,0
2024/11/25,1.2567,0.2873,0,0,0,0
2024/11/26,1.2568,0.008,0,0,0,0
2024/11/27,1.2678,0.8752,0,0,0,0
2024/11/28,1.2687,0.071,0,0,0,0
2024/11/29,1.2737,0.3941,0,0,0,0
2024/12/2,1.2655,-0.6438,0,0,0,0
2024/12/3,1.267,0.1185,0,0,0,0
2024/12/4,1.2702,0.2526,0.1,1,0,0
2024/12/5,1.2758,0.4409,0.5,1,0,0
2024/12/6,1.2742,-0.1254,0,0,0,0
2024/12/9,1.2749,0.0549,0,0,0,0
2024/12/10,1.2768,0.149,0,0,0,0
2024/12/11,1.275,-0.141,0,0,0,0
2024/12/12,1.267,-0.6275,-0.04,0,1,0
2024/12/13,1.2618,-0.4104,-0.03,0,1,0
2024/12/16,1.2681,0.4993,0.4,1,0,0
2024/12/17,1.271,0.2287,0,0,0,0
2024/12/18,1.2573,-1.0779,0,0,0,0
2024/12/19,1.2499,-0.5886,-0.1,0,1,0
2024/12/20,1.2569,0.56,-0.06,0,1,0
2024/12/23,1.2533,-0.2864,-0.2,0,1,0
2024/12/24,1.2542,0.0718,0,0,0,0
2024/12/25,1.2553,0.0877,0,0,0,0
2024/12/26,1.2525,-0.2231,0,0,0,0
2024/12/27,1.2579,0.4311,0.1,1,0,0
2024/12/30,1.2551,-0.2226,-0.05,0,1,0
2024/12/31,1.2511,-0.3187,0,0,0,0
2025/1/1,1.2517,0.048,0,0,0,0
2025/1/2,1.238,-1.0945,-0.04,0,1,0
2025/1/3,1.242,0.3231,0,0,0,0
2025/1/6,1.2517,0.781,1,1,0,0
2025/1/7,1.2473,-0.3515,0,0,0,0
2025/1/8,1.2362,-0.8899,-0.1,0,1,0
2025/1/9,1.2304,-0.4692,-0.2,0,1,0
2025/1/10,1.2204,-0.8127,0,0,0,0
2025/1/13,1.22,-0.0328,-0.09,0,1,0
2025/1/14,1.2215,0.123,0.04,1,0,0
2025/1/15,1.224,0.2047,0.06,1,0,0
2025/1/16,1.2239,-0.0082,0,0,0,0
2025/1/17,1.2163,-0.621,0,0,0,0
2025/1/20,1.2323,1.3155,0,0,0,0
2025/1/21,1.2354,0.2516,0,0,0,0
2025/1/22,1.2316,-0.3076,0,0,0,0
2025/1/23,1.2352,0.2923,0,0,0,0
2025/1/24,1.2479,1.0282,1,1,0,0
2025/1/27,1.2496,0.1362,0,0,0,0
2025/1/28,1.2441,-0.4401,0.14,1,0,0
2025/1/29,1.2447,0.0482,0,0,0,0
2025/1/30,1.2415,-0.2571,0,0,0,0
2025/1/31,1.239,-0.2014,0,0,0,0
2025/2/3,1.245,0.4843,-0.1,0,1,0
2025/2/4,1.2479,0.2329,0.5,1,0,0
2025/2/5,1.2506,0.2164,0.17,1,0,0
2025/2/6,1.2434,-0.5757,-0.11,0,1,0
2025/2/7,1.2409,-0.2011,0,0,0,0
2025/2/10,1.2366,-0.3465,0,0,0,1
2025/2/11,1.2443,0.6227,0,0,0,0
2025/2/12,1.2442,-0.008,0,0,0,0
2025/2/13,1.2565,0.9886,0.5,1,0,0
2025/2/14,1.2585,0.1592,1.01,1,0,0
2025/2/17,1.2623,0.3019,0.1,1,0,0
2025/2/18,1.2611,-0.0951,0.1,1,0,0
2025/2/19,1.2585,-0.2062,0.03,1,0,0
2025/2/20,1.2668,0.6595,0,0,0,0
2025/2/21,1.263,-0.3,0.1,1,0,0
2025/2/24,1.2624,-0.0475,0.35,1,0,0
2025/2/25,1.2664,0.3169,0,0,0,0
2025/2/26,1.2672,0.0632,0,0,0,0
2025/2/27,1.2597,-0.5919,0.28,1,0,0
2025/2/28,1.2577,-0.1588,-0.1,0,1,0
2025/3/3,1.2699,0.97,0.97,1,0,0
2025/3/4,1.2794,0.7481,0.18,1,0,0
2025/3/5,1.2893,0.7738,0.6,1,0,0
2025/3/6,1.2882,-0.0853,0,0,0,0
2025/3/7,1.292,0.295,0.15,1,0,0
2025/3/10,1.2874,-0.356,0,0,0,0
2025/3/11,1.2946,0.5593,0.6,1,0,0
2025/3/12,1.296,0.1081,0,0,0,0
2025/3/13,1.2946,-0.108,0,0,0,0
2025/3/14,1.2932,-0.1081,-0.02,0,1,0
2025/3/17,1.2991,0.4562,0,0,0,0
2025/3/18,1.3,0.0693,0.3,1,0,0
2025/3/19,1.3,0,0,0,0,0
2025/3/20,1.2963,-0.2846,0.3,1,0,0
2025/3/21,1.2918,-0.3471,0,0,0,0
2025/3/24,1.2919,0.0077,0,0,0,0
2025/3/25,1.2943,0.1858,0,0,0,0
2025/3/26,1.2885,-0.4481,-0.05,0,1,0
2025/3/27,1.2945,0.4657,0,0,0,0
2025/3/28,1.2938,-0.0541,0.1,1,0,0
2025/3/31,1.2918,-0.1546,0,0,0,0
2025/4/1,1.2919,0.0077,0,0,0,0
2025/4/2,1.3005,0.6657,0,0,0,0
2025/4/3,1.3096,0.6997,1.01,1,0,0
2025/4/4,1.289,-1.573,-0.1,0,1,0
2025/4/7,1.2718,-1.3344,-0.06,0,1,0
2025/4/8,1.2765,0.3696,0,0,0,0
2025/4/9,1.2814,0.3839,0.28,1,0,0
2025/4/10,1.2967,1.194,1.05,1,0,0
2025/4/11,1.308,0.8714,0.24,1,0,0
2025/4/14,1.3189,0.8333,0.91,1,0,0
2025/4/15,1.323,0.3109,0.4,1,0,0
2025/4/16,1.324,0.0756,0.2,1,0,0
2025/4/17,1.3265,0.1888,0,0,0,0
2025/4/18,1.3294,0.2186,0,0,0,0
2025/4/21,1.3377,0.6243,0.78,1,0,0
2025/4/22,1.3331,-0.3439,0.3,1,0,0
2025/4/23,1.3257,-0.5551,-0.02,0,1,0
2025/4/24,1.3343,0.6487,0.4,1,0,0
2025/4/25,1.3316,-0.2024,-0.03,0,1,0
2025/4/28,1.3441,0.9387,0.3,1,0,0
2025/4/29,1.3407,-0.253,1,1,0,0
2025/4/30,1.3331,-0.5669,-0.05,0,1,0
2025/5/1,1.3282,-0.3676,-0.02,0,1,0
2025/5/2,1.3272,-0.0753,-0.05,0,1,0
2025/5/5,1.3293,0.1582,0,0,0,0
2025/5/6,1.3369,0.5717,0.8,1,0,0
2025/5/7,1.3296,-0.546,0.5,1,0,0
2025/5/8,1.3247,-0.3685,0.4,1,0,0
2025/5/9,1.3306,0.4454,0,0,0,0
2025/5/12,1.3176,-0.977,-0.1,0,1,0
2025/5/13,1.3308,1.0018,0.1,1,0,0
2025/5/14,1.3263,-0.3381,1.01,1,0,0
2025/5/15,1.3301,0.2865,0.28,1,0,0
2025/5/16,1.3275,-0.1955,0,0,0,0
2025/5/19,1.3362,0.6554,0.95,1,0,0
